kepid,tm_designation,teff,teff_err1,teff_err2,logg,logg_err1,logg_err2,feh,feh_err1,feh_err2,mass,mass_err1,mass_err2,radius,radius_err1,radius_err2,dens,dens_err1,dens_err2,prov_sec,kepmag,limbdark_coeff1,limbdark_coeff2,limbdark_coeff3,limbdark_coeff4,dist,dist_err1,dist_err2,nconfp,nkoi,ntce,datalink_dvr,st_delivname,st_vet_date_str,ra,dec,st_quarters,teff_prov,logg_prov,feh_prov,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,dutycycle,dataspan,mesthres01p5,mesthres02p0,mesthres02p5,mesthres03p0,mesthres03p5,mesthres04p5,mesthres05p0,mesthres06p0,mesthres07p5,mesthres09p0,mesthres10p5,mesthres12p0,mesthres12p5,mesthres15p0,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,av,av_err1,av_err2,dutycycle_post,dataspan_post,timeout01p5,timeout02p0,timeout02p5,timeout03p0,timeout03p5,timeout04p5,timeout05p0,timeout06p0,timeout07p5,timeout09p0,timeout10p5,timeout12p0,timeout12p5,timeout15p0,timeoutsumry,cdppslplong,cdppslpshrt,KIC,Gaia,Teff,e_Teff,D,E_D,e_D,R*,E_R*,e_R*,AV,Evol,Bin,dist_DR25,dist_DR25_err1,dist_DR25_err2,radius_DR25,radius_DR25_err1,radius_DR25_err2
4471741,2MASS J19342978+3931082,3867,87.0,-97.0,4.7330000000000005,0.033,-0.027000000000000003,-0.1,0.1,-0.1,0.544,0.03,-0.037000000000000005,0.561,0.016,-0.016,5.279,0.8605,-0.613,DSEP,15.697,0.5784,0.4762,-0.3222,0.0911,320.937,3.304,-3.246,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.6241100000001,39.518951,11111011101110111,PHO2,PHO2,PHO2,13.577,0.023,12.956,0.026,12.796,0.03,0.6978,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,368.762,324.675,302.121,278.399,263.868,240.664,230.783,215.551,198.379,185.552,175.505,168.012,166.166,156.458,0.172,0.018000000000000002,-0.02,0.6978,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34199,-0.6562,4471741,2052460387102133376,3867,135,320.937,3.304,3.246,0.561,0.016,0.016,0.079,0,0,289.17,26.25,-29.16,0.526,0.032,-0.038
4483841,2MASS J19452535+3930200,3829,120.0,-147.0,4.672,0.067,-0.022,0.36,0.1,-0.3,0.594,0.039,-0.067,0.577,0.016,-0.016,4.103,1.409,-0.3616,DSEP,15.358,0.6393,-0.3254,0.8527,-0.3231,217.565,1.956,-1.927,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.35565,39.505562,11111011101110111,KIC0,KIC0,KIC0,12.827,0.021,12.140999999999998,0.021,11.932,0.018000000000000002,0.6979,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,361.673,321.603,300.873,279.148,264.119,239.618,228.617,211.93400000000003,195.208,182.537,173.845,166.643,164.71400000000003,156.714,0.132,0.016,-0.032,0.6979,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31737,-0.65152,4483841,2073301011536823040,3592,126,217.565,1.956,1.927,0.577,0.016,0.016,0.209,0,0,233.56,21.1,-42.2,0.588,0.032,-0.07400000000000001
4544783,2MASS J19035301+3940379,3430,51.0,-56.0,4.968,0.04,-0.055,-0.1,0.1,-0.1,0.312,0.049,-0.054000000000000006,0.441,0.013,-0.013,15.74,4.035,-3.527,DSEP,15.937,0.4387,0.8026,-0.5516,0.1235,212.105,2.522,-2.47,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.97089,39.677212,11111111111111111,PHO2,PHO2,PHO2,13.472,0.024,12.848,0.026,12.644,0.029,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,450.729,395.162,366.083,336.465,317.2340000000001,285.147,271.065,252.219,229.86,211.549,198.265,187.346,184.315,169.518,0.062,0.015,-0.015,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.43521,-0.7003699999999999,4544783,2100665622555450880,3430,120,212.105,2.522,2.47,0.441,0.013,0.013,0.077,0,0,136.15,20.6,-20.6,0.303,0.042,-0.042
4551429,2MASS J19144575+3939407,3546,53.0,-59.0,4.867,0.038,-0.031,-0.1,0.1,-0.1,0.402,0.035,-0.046,0.541,0.015,-0.015,9.865,2.072,-1.571,DSEP,14.569,0.4573,0.7399,-0.4866,0.105,146.419,0.457,-0.456,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.69064,39.66132,11111111111111111,PHO2,PHO2,PHO2,12.088,0.021,11.386,0.019,11.212,0.017,0.8734,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,173.805,154.855,145.275,135.395,128.92600000000002,118.324,113.684,108.087,101.36,95.929,92.083,89.329,88.5,84.65100000000002,0.033,0.008,-0.008,0.8734,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25731,-0.60385,4551429,2099727910937083904,3546,124,146.419,0.457,0.456,0.541,0.015,0.015,0.08,0,0,96.5,10.17,-11.19,0.386,0.032,-0.036000000000000004
4544988,2MASS J19041408+3939528,3762,117.0,-143.0,4.8039999999999985,0.126,-0.063,-0.38,0.3,-0.35,0.44799999999999995,0.069,-0.10300000000000001,0.505,0.014,-0.014,7.4460000000000015,5.3870000000000005,-1.9,DSEP,13.887,0.6618,0.6495,-0.7686,0.2806,73.441,0.137,-0.137,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.05875,39.664719,11111111111111111,PHO54,PHO54,PHO54,10.726,0.021,10.096,0.022,9.882,0.018000000000000002,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,117.617,113.395,113.643,111.119,109.992,105.345,103.155,100.561,95.824,92.401,90.791,89.016,88.448,86.609,0.01,0.009000000000000001,-0.009000000000000001,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14397,-0.19847,4544988,2100653493567687424,3761,132,73.441,0.137,0.137,0.505,0.014,0.014,0.026,0,0,63.31,12.84,-17.12,0.439,0.068,-0.102
4638070,2MASS J19042083+3947125,3386,100.0,-110.0,4.9460000000000015,0.11,-0.09,0.07,0.25,-0.25,0.326,0.09300000000000001,-0.113,0.3,0.008,-0.008,14.27,12.19,-4.796,DSEP,15.394,0.4554,0.6204,-0.2681,0.0114,86.154,0.185,-0.184,0,0,0,,q1_q17_dr25_stellar,2017-03-23,286.08667,39.786777,11111111111111111,PHO54,PHO54,PHO54,12.565,0.022,12.018,0.022,11.783,0.018000000000000002,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,223.74,194.49400000000003,179.955,165.408,155.917,140.613,134.805,125.295,114.816,106.168,99.402,94.759,93.445,85.695,0.031,0.02,-0.02,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.41431,-0.6914,4638070,2100667649780102144,3386,119,86.154,0.185,0.184,0.3,0.008,0.008,0.023,0,0,93.26,28.97,-28.97,0.318,0.078,-0.096
4465957,2MASS J19281796+3931174,3455,51.0,-46.0,4.919,0.052000000000000005,-0.032,-0.1,0.1,-0.1,0.33399999999999996,0.045,-0.045,0.439,0.012,-0.012,12.83,3.642,-1.971,DSEP,15.255999999999998,0.4435,0.7778,-0.5172,0.1105,151.664,0.897,-0.889,0,0,0,,q1_q17_dr25_stellar,2017-03-23,292.07483,39.521519,11111111111111111,PHO2,PHO2,PHO2,12.74,0.021,12.13,0.022,11.931,0.022,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,297.951,261.973,242.907,223.121,210.454,187.627,178.588,165.58900000000003,151.001,140.04399999999998,132.52,125.315,123.538,114.124,0.041,0.01,-0.011,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.39966,-0.71431,4465957,2053170740331064576,3455,121,151.664,0.897,0.889,0.439,0.012,0.012,0.054,0,0,107.95,13.15,-14.79,0.332,0.033,-0.041
4672900,2MASS J19450265+3946413,3476,45.0,-41.0,4.942,0.044,-0.036000000000000004,-0.2,0.1,-0.1,0.32299999999999995,0.039,-0.043,0.422,0.012,-0.012,14.13,3.5810000000000004,-2.137,DSEP,15.013,0.502,0.7444,-0.5685,0.1425,133.199,0.5,-0.498,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.26108,39.77816,11111011101110111,PHO2,PHO2,PHO2,12.544,0.025,11.977,0.022,11.751,0.019,0.6978,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,266.487,234.772,219.11900000000003,203.442,193.785,176.98,170.13,160.157,149.944,141.984,135.61700000000002,130.596,129.215,122.043,0.032,0.008,-0.009000000000000001,0.6978,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.29487,-0.62103,4672900,2076311440008678272,3478,122,133.199,0.5,0.498,0.422,0.012,0.012,0.052,0,0,95.09,10.43,-11.58,0.318,0.034,-0.034
4725531,2MASS J18551384+3953575,3805,104.0,-115.0,4.7330000000000005,0.052000000000000005,-0.028,-0.1,0.1,-0.1,0.519,0.039,-0.044000000000000004,0.583,0.017,-0.017,5.426,1.255,-0.7032,DSEP,15.775,0.5498,0.5683,-0.4135,0.1158,323.671,3.076,-3.027,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.80771,39.899311,11110111011101110,PHO2,PHO2,PHO2,13.589,0.03,12.864,0.036000000000000004,12.696,0.02,0.691,1425.884,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,489.272,433.228,406.472,377.05800000000005,358.338,327.535,315.62,297.643,277.347,263.66,254.907,247.957,245.981,236.405,0.157,0.018000000000000002,-0.022,0.691,1425.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.22702,-0.62243,4725531,2103310635215391488,3804,133,323.671,3.076,3.027,0.583,0.017,0.017,0.176,0,0,277.84,31.66,-34.54,0.513,0.038,-0.05
4725681,2MASS J18552792+3953530,3747,75.0,-83.0,4.728,0.042,-0.025,0.1,0.15,-0.15,0.536,0.035,-0.039,0.613,0.017,-0.017,5.235,1.035,-0.5935,DSEP,15.414,0.5313,0.3518,-0.0039,-0.055999999999999994,288.708,2.244,-2.215,2,2,2,004/004725/004725681/dv/kplr004725681-20160209194854_dvr.pdf,q1_q17_dr25_stellar,2017-03-23,283.86639,39.898079,11110111011101110,SPE70,SPE60,SPE70,13.224,0.024,12.537,0.023,12.312,0.022,0.691,1425.884,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,388.661,344.641,323.295,300.576,287.525,264.529,255.421,242.88,229.794,220.946,216.674,214.468,213.881,213.217,0.133,0.014,-0.017,0.6587,1425.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10829,-0.59201,4725681,2103311150611475968,3747,75,288.708,2.244,2.215,0.613,0.017,0.017,0.168,0,0,238.39,21.93,-26.8,0.524,0.03,-0.044
4764652,2MASS J19450244+3948001,3451,52.0,-52.0,5.039,0.036000000000000004,-0.049,-0.4,0.1,-0.1,0.249,0.043,-0.035,0.704,0.02,-0.02,22.68,5.275,-5.126,DSEP,15.504,0.4693,0.9665,-0.9052,0.2818,343.338,4.622,-4.513,0,0,0,,q1_q17_dr25_stellar,2017-03-23,296.26019,39.80003,11111011101110111,PHO2,PHO2,PHO2,13.027,0.026,12.355,0.025,12.135,0.019,0.6981,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,376.811,332.03,309.849,285.905,270.768,245.291,235.154,219.856,204.329,193.342,184.144,177.241,175.19099999999997,165.477,0.029,0.011,-0.008,0.6981,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30323,-0.66214,4764652,2076311538784149760,3451,121,343.338,4.622,4.513,0.704,0.02,0.02,0.225,0,0,91.37,15.27,-12.72,0.249,0.036000000000000004,-0.03
4831331,2MASS J19214822+3954086,3514,52.0,-52.0,4.888,0.036000000000000004,-0.036000000000000004,-0.1,0.1,-0.1,0.379,0.038,-0.047,0.508,0.014,-0.014,10.94,2.301,-1.745,DSEP,15.563,0.4492,0.7586,-0.4973,0.1048,209.885,1.554,-1.536,0,0,0,,q1_q17_dr25_stellar,2017-03-23,290.45093,39.90239,11111111111111111,PHO2,PHO2,PHO2,13.098,0.022,12.456,0.019,12.191,0.02,0.8738,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,303.827,268.518,250.257,230.718,218.23,197.043,188.034,175.062,160.94799999999995,150.306,142.627,137.11700000000002,135.745,126.913,0.067,0.012,-0.012,0.8738,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.33616,-0.67611,4831331,2101085189323805952,3514,123,209.885,1.554,1.536,0.508,0.014,0.014,0.065,0,0,143.03,15.84,-17.28,0.365,0.033,-0.037000000000000005
4751044,2MASS J19321821+3948582,3778,101.0,-112.0,4.782,0.07200000000000001,-0.042,-0.3,0.2,-0.2,0.473,0.05,-0.062,0.599,0.018,-0.018,6.727,2.515,-1.284,DSEP,15.954,0.6361,0.6142,-0.6516,0.2256,384.82,6.406,-6.216,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.0759,39.816189,11111011101110111,PHO2,PHO2,PHO2,13.811,0.025,13.148,0.024,12.949000000000002,0.03,0.6978,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,452.37,404.849,381.634,357.016,340.13199999999995,310.5440000000001,298.254,281.6740000000001,265.966,255.385,248.325,244.357,243.71400000000003,241.553,0.16,0.027000000000000003,-0.033,0.6978,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14212,-0.5976,4751044,2053240142700588288,3780,132,384.82,6.406,6.216,0.599,0.018,0.018,0.11,0,0,272.71,40.6,-45.11,0.463,0.048,-0.063
4755441,2MASS J19365005+3953345,3534,47.0,-53.0,4.84,0.038,-0.028,0.0,0.1,-0.1,0.419,0.035,-0.038,0.409,0.012,-0.012,8.743,1.699,-1.182,DSEP,15.639,0.4606,0.665,-0.3567,0.0501,164.571,1.041,-1.031,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.2085600000001,39.892929,11111011101110111,PHO2,PHO2,PHO2,13.099,0.023,12.488,0.024,12.329,0.025,0.698,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,394.245,346.121,320.423,295.027,278.188,249.204,237.856,219.138,200.278,186.096,176.104,168.463,166.358,154.81,0.08,0.011,-0.012,0.698,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.36521,-0.70338,4755441,2076512375757999104,3528,123,164.571,1.041,1.031,0.409,0.012,0.012,0.084,0,0,161.1,14.67,-16.3,0.407,0.029,-0.037000000000000005
4758956,2MASS J19401877+3953153,3469,45.0,-45.0,4.882,0.035,-0.032,0.0,0.1,-0.1,0.373,0.037000000000000005,-0.040999999999999995,0.456,0.013,-0.013,10.71,2.087,-1.453,DSEP,15.519,0.4457,0.6964,-0.3768,0.053,171.87,1.13,-1.118,0,0,0,,q1_q17_dr25_stellar,2017-03-23,295.0782200000001,39.887589,11111011101110111,PHO2,PHO2,PHO2,12.925,0.021,12.35,0.023,12.101,0.022,0.6979,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,363.925,317.91,295.098,271.85,256.943,232.847,222.681,206.93,190.8,178.642,168.497,160.987,159.102,150.391,0.057,0.01,-0.01,0.6979,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.34646,-0.67167,4758956,2076288796944321152,3461,121,171.87,1.13,1.118,0.456,0.013,0.013,0.067,0,0,130.61,12.63,-13.89,0.366,0.032,-0.035
4827161,2MASS J19165883+3957250,3473,41.0,-45.0,4.948,0.04,-0.036000000000000004,-0.2,0.1,-0.1,0.32,0.037000000000000005,-0.040999999999999995,0.492,0.014,-0.014,14.5,3.47,-2.333,DSEP,15.112,0.5015,0.747,-0.5723,0.1441,165.282,0.801,-0.796,0,0,0,,q1_q17_dr25_stellar,2017-03-23,289.24515,39.95695900000001,11111111111111111,PHO2,PHO2,PHO2,12.565,0.021,11.929,0.021,11.754,0.02,0.8736,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,233.747,207.595,195.287,181.171,172.648,159.623,154.24,147.138,139.77700000000002,135.024,131.459,129.57299999999998,129.009,127.446,0.032,0.008,-0.008,0.8736,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13576,-0.59463,4827161,2101250352285385728,3474,122,165.282,0.801,0.796,0.492,0.014,0.014,0.042,0,0,94.66,11.22,-11.22,0.314,0.031,-0.034
4662431,2MASS J19353467+3943573,3537,63.0,-63.0,4.921,0.055,-0.04,-0.3,0.1,-0.1,0.342,0.046,-0.051,0.535,0.016,-0.016,12.77,4.03,-2.13,DSEP,15.977,0.5117,0.8023,-0.6947,0.1991,286.922,3.137,-3.078,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.8945,39.732609,11111011101110111,PHO2,PHO2,PHO2,13.555,0.024,12.925,0.022,12.681,0.027000000000000003,0.6894,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,583.684,523.915,501.864,473.486,458.1230000000001,429.605,417.481,400.73,383.6880000000001,368.208,357.2030000000001,350.528,348.701,347.579,0.08,0.017,-0.018000000000000002,0.6894,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15004,-0.46719,4662431,2052488218490734592,3537,124,286.922,3.137,3.078,0.535,0.016,0.016,0.094,0,0,162.04,21.61,-26.42,0.336,0.039,-0.043
4737129,2MASS J19152891+3948594,3634,81.0,-90.0,4.814,0.066,-0.048,-0.1,0.2,-0.2,0.45399999999999996,0.053,-0.064,0.599,0.018,-0.018,7.66,2.8310000000000004,-1.445,DSEP,15.78,0.4846,0.7013,-0.4874,0.1179,317.193,4.125,-4.03,0,0,0,,q1_q17_dr25_stellar,2017-03-23,288.87048,39.816509,11111111111111111,PHO2,PHO2,PHO2,13.457,0.023,12.735,0.022,12.559,0.026,0.8738,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,378.606,331.647,306.224,281.4890000000001,265.316,239.088,228.023,211.748,194.508,181.91,173.40400000000002,166.49900000000005,164.705,155.899,0.115,0.02,-0.025,0.8738,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31669,-0.7008300000000001,4737129,2101231626227595776,3634,127,317.193,4.125,4.03,0.599,0.018,0.018,0.122,0,0,210.25,30.35,-36.42,0.4370000000000001,0.047,-0.065
4768944,2MASS J19483698+3950171,3410,44.0,-44.0,4.953,0.05,-0.041,-0.1,0.1,-0.1,0.29,0.051,-0.040999999999999995,0.55,0.016,-0.016,15.47,4.022,-3.195,DSEP,15.672,0.4402,0.795,-0.541,0.1195,240.175,2.351,-2.312,0,0,0,,q1_q17_dr25_stellar,2017-03-23,297.15411,39.838112,11111111111111111,PHO2,PHO2,PHO2,13.103,0.026,12.49,0.025,12.246,0.023,0.8737,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,405.342,353.827,326.754,299.832,282.496,253.459,241.995,224.31,206.554,192.084,180.834,171.657,169.37099999999995,157.917,0.044,0.012,-0.011,0.8737,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38722,-0.70968,4768944,2073649419280069248,3411,119,240.175,2.351,2.312,0.55,0.016,0.016,0.294,0,0,112.16,17.42,-15.83,0.298,0.039,-0.035
4840079,2MASS J19321783+3957152,3381,50.0,-45.0,4.945,0.05,-0.041,0.0,0.1,-0.1,0.293,0.055999999999999994,-0.042,0.399,0.012,-0.012,15.02,4.296,-2.789,DSEP,15.96,0.43700000000000006,0.7405,-0.4361,0.0751,173.404,1.412,-1.394,0,0,0,,q1_q17_dr25_stellar,2017-03-23,293.07434,39.954231,11111011101110111,PHO2,PHO2,PHO2,13.296,0.022,12.716,0.023,12.51,0.026,0.698,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,421.201,368.392,341.0080000000001,312.774,293.905,262.064,249.446,229.46400000000003,207.371,191.392,179.31,170.05200000000005,166.61700000000005,153.744,0.052000000000000005,0.014,-0.012,0.698,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4284600000000001,-0.72419,4840079,2053244373249095168,3375,118,173.404,1.412,1.394,0.399,0.012,0.012,0.039,0,0,122.95,19.17,-17.42,0.302,0.04,-0.036000000000000004
4813925,2MASS J18550255+3957449,3646,43.0,-49.0,4.819,0.033,-0.03,-0.1,0.1,-0.1,0.46299999999999997,0.026000000000000002,-0.033,0.598,0.017,-0.017,7.733,1.267,-0.9965,DSEP,15.955,0.4882,0.7045,-0.5018,0.1253,335.842,3.952,-3.871,0,0,0,,q1_q17_dr25_stellar,2017-03-23,283.76065,39.962479,11110111011101110,PHO2,PHO2,PHO2,13.53,0.029,12.901,0.034,12.688,0.027000000000000003,0.6911,1425.884,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,560.043,486.537,447.866,412.453,390.121,352.787,338.0680000000001,314.303,292.543,278.371,269.525,262.04,258.801,247.467,0.12,0.011,-0.013,0.6911,1425.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.23648,-0.68205,4813925,2103498686062479104,3649,128,335.842,3.952,3.871,0.598,0.017,0.017,0.135,0,0,218.99,17.62,-17.62,0.439,0.028,-0.031
4669176,2MASS J19415630+3945523,3830,120.0,-147.0,4.668,0.067,-0.022,0.4,0.05,-0.3,0.596,0.04,-0.064,0.485,0.013,-0.013,4.04,1.286,-0.3555,DSEP,15.054,0.6503,-0.3795,0.9012,-0.3261,155.158,0.655,-0.652,0,0,0,,q1_q17_dr25_stellar,2017-03-23,295.48459,39.76453,11111011101110111,KIC0,KIC0,KIC0,12.562,0.023,11.928,0.022,11.743,0.017,0.698,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,291.458,258.60400000000004,242.686,224.965,214.479,195.407,187.745,176.92700000000005,164.421,154.638,147.953,142.737,141.541,132.776,0.114,0.014,-0.026,0.698,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30034,-0.62292,4669176,2076275499725413760,3590,126,155.158,0.655,0.652,0.485,0.013,0.013,0.042,0,0,209.01,20.81,-36.41,0.5920000000000001,0.032,-0.069
4844987,2MASS J19373184+3958244,3875,121.0,-148.0,4.699,0.077,-0.027000000000000003,-0.04,0.3,-0.3,0.5489999999999999,0.055999999999999994,-0.077,0.627,0.018,-0.018,4.68,1.835,-0.6633,DSEP,14.876,0.5422,0.3914,-0.1512,0.0432,220.428,1.262,-1.251,0,0,0,,q1_q17_dr25_stellar,2017-03-23,294.38269,39.973469,11111011101110111,KIC0,KIC0,KIC0,12.456,0.025,11.804,0.03,11.611,0.026,0.6978,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,224.861,200.253,188.262,175.87599999999995,168.06099999999995,155.72299999999996,151.1,145.001,139.691,134.804,132.645,131.02100000000002,130.437,126.951,0.095,0.018000000000000002,-0.025,0.6978,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13005999999999998,-0.57006,4844987,2076466711664312064,3636,127,220.428,1.262,1.251,0.627,0.018,0.018,0.055,0,0,182.98,22.58,-35.48,0.5489999999999999,0.048,-0.085
4729962,2MASS J19033801+3951301,3615,65.0,-72.0,4.859,0.045,-0.04,-0.2,0.1,-0.1,0.42100000000000004,0.036000000000000004,-0.053,0.537,0.015,-0.015,9.349,2.401,-1.596,DSEP,15.844,0.5279,0.72,-0.5965,0.1689,272.879,2.851,-2.8,0,0,0,,q1_q17_dr25_stellar,2017-03-23,285.90839,39.858379,11111111111111111,PHO2,PHO2,PHO2,13.482,0.021,12.807,0.023,12.576,0.022,0.8735,1458.931,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,7.1,438.105,393.697,374.302,350.983,336.842,309.275,297.041,279.765,262.435,249.438,239.231,232.751,231.227,221.817,0.102,0.016,-0.017,0.8735,1458.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24096,-0.55337,4729962,2100671394991538560,3617,127,272.879,2.851,2.8,0.537,0.015,0.015,0.191,0,0,192.21,22.88,-25.43,0.399,0.038,-0.046
